//              Time(s)       Force[Z](Revolution:2)-ArfadaCaso1.iaa(N) Force[Y](Revolution:2)-ArfadaCaso1.iaa(N) Force[X](Revolution:2)-ArfadaCaso1.iaa(N) Force(Revolution:2)-ArfadaCaso1.iaa(N) Moment[Z](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment[Y](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment[X](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment(Revolution:2)-ArfadaCaso1.iaa(N.mm) Force[Z](Spherical:9)-ArfadaCaso1.iaa(N) Force[Y](Spherical:9)-ArfadaCaso1.iaa(N) Force[X](Spherical:9)-ArfadaCaso1.iaa(N) Force(Spherical:9)-ArfadaCaso1.iaa(N) Moment[Z](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment[Y](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment[X](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment(Spherical:9)-ArfadaCaso1.iaa(N.mm) 
               0,32530       1,18126      -742,64500     160,36900     759,76400     150867,00000  2548,75000    10688,30000   151267,00000 -0,28324       759,60600     0,00408       759,60700     0,00000       0,00000      -0,00000       0,00000      
               0,32932       1,10514      -694,85700     150,04700     710,87400     141160,00000  2384,71000    10000,40000   141533,00000 -0,27562       710,72100     0,00385       710,72100     0,00000       0,00000      -0,00000       0,00000      
               0,33333       1,02343      -643,55100     138,97600     658,38600     130739,00000  2208,74000    9261,81000    131086,00000 -0,26739       658,23800     0,00361       658,23800     0,00000       0,00000      -0,00000       0,00000      
               0,33735       0,94332      -593,24300     128,13400     606,92400     120525,00000  2036,41000    8537,65000    120844,00000 -0,25926       606,78100     0,00336       606,78100     0,00000       0,00000      -0,00000       0,00000      
               0,34136       0,86202      -542,18100     117,14200     554,69300     110160,00000  1861,69000    7802,65000    110452,00000 -0,25085       554,55400     0,00311       554,55400     0,00000       0,00000      -0,00000       0,00000      
               0,34538       0,78351      -492,86615     106,54000     504,25000     100152,00000  1693,15000    7092,81000    100418,00000 -0,24251       504,11700     0,00287       504,11700     0,00000       0,00000      -0,00000       0,00000      
               0,34940       0,69440      -436,88089     94,50110      446,98500     88790,50000   1501,78000    6286,95000    89025,50000  -0,23275       446,85700     0,00259       446,85700     0,00000       0,00000      -0,00000       0,00000      
               0,35341       0,65914      -414,73000     89,80690      424,34300     84309,20000   1427,11000    5968,24000    84532,20000  -0,22804       424,21700     0,00246       424,21700    -0,00000       0,00001      -0,00000       0,00001      
               0,35743       0,66653      -419,37100     90,94931      429,12000     85280,20000   1445,15000    6035,30000    85505,70000  -0,22742       428,99300     0,00243       428,99300    -0,00000      -0,00002       0,00000       0,00002      
               0,36144       0,66414      -417,85800     90,78110      427,60600     85004,50000   1442,36000    6013,81000    85229,20000  -0,22556       427,47900     0,00238       427,47900     0,00000       0,00001      -0,00000       0,00001      
               0,36546       0,66439      -418,00000     90,99800      427,79100     85070,10000   1445,67000    6016,21000    85294,80000  -0,22368       427,66500     0,00234       427,66500     0,00000       0,00001      -0,00000       0,00001      
               0,36948       0,66385      -417,64502     91,13070      427,47200     85038,30000   1447,62000    6011,48000    85262,80000  -0,22146       427,34600     0,00230       427,34600     0,00000       0,00001      -0,00000       0,00001      
               0,37349       0,66348      -417,38800     91,30850      427,25900     85030,10000   1450,27000    6008,22000    85254,40000  -0,21899       427,13300     0,00225       427,13269     0,00000       0,00000      -0,00000       0,00001      
               0,37751       0,66302      -417,06427     91,49420      426,98300     85011,30000   1453,03000    6004,05000    85235,50000  -0,21624       426,85600     0,00221       426,85600     0,00000       0,00000      -0,00000       0,00001      
               0,38152       0,66253      -416,72000     91,69690      426,69000     84990,80000   1456,04000    5999,62000    85214,70000  -0,21323       426,56308     0,00216       426,56300     0,00000       0,00000      -0,00000       0,00000      
               0,38554       0,66199      -416,34200     91,91280      426,36700     84965,40000   1459,25000    5994,77000    85189,10000  -0,20996       426,24100     0,00212       426,24100     0,00000       0,00000      -0,00000       0,00000      
               0,38956       0,66142      -415,93500     92,14150      426,01944     84935,20000   1462,65000    5989,54000    85158,60000  -0,20641       425,89300     0,00208       425,89300     0,00000       0,00000      -0,00000       0,00000      
               0,39357       0,66081      -415,49800     92,38150      425,64500     84899,30000   1466,22000    5983,92000    85122,60000  -0,20261       425,51800     0,00204       425,51825     0,00000       0,00000      -0,00000       0,00000      
